url_path,views_total,views_unique
/arikusi/nakkas,60,43
/arikusi/nakkas/tree/main,2,1
/arikusi/nakkas/blob/main/src/schemas/animations.ts,1,1
/arikusi/nakkas/branches,1,1
/arikusi/nakkas/tree/main/.github,1,1
/arikusi/nakkas/tree/main/.github/ISSUE_TEMPLATE,1,1
/arikusi/nakkas/tree/main/src,1,1
/arikusi/nakkas/tree/main/src/schemas,1,1
